"ISO","year","regime_type","election","obs_bin","obs_bin_max","obs_count","obs_count_max","demi","demi_max","source","obs_vdem","obs_qed"
"MOZ",1999,"Electoral autocracy",1,1,1,1,1,"Forum de Educação Cívica","Forum de Educação Cívica","https://www.cartercenter.org/documents/280.pdf",1,1
"MOZ",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MOZ",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MOZ",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MOZ",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MOZ",2004,"Electoral autocracy",1,1,1,2,2,"Forum de Educação Cívica, Observatório Eleitoral","Forum de Educação Cívica, Observatório Eleitoral","https://www.cartercenter.org/documents/2218.pdf, https://www.kas.de/c/document_library/get_file?uuid=26adce40-4f45-1a2c-dbf9-d259976c1ec0&groupId=252038",1,1
"MOZ",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2009,"Electoral autocracy",1,1,1,2,2,"Forum de Educação Cívica, Observatório Eleitoral","Forum de Educação Cívica, Observatório Eleitoral","https://allafrica.com/stories/200910071155.html, https://www.europarl.europa.eu/cmsdata/212664/Election_report_Mozambique_28_October_2009.pdf",1,NA
"MOZ",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2014,"Electoral autocracy",1,1,1,3,3,"Observatório Eleitoral, Forum de Educação Cívica, Fórum Mulher","Observatório Eleitoral, Forum de Educação Cívica, Fórum Mulher","https://www.facebook.com/oeleitoral/posts/pfbid02DxkhArrnQuSjXaiiz7oYPWQwY22NYRtgX1EinpwE6GPFyknBvXYUwhBVDqjSUJW6l, https://www.cartercenter.org/resources/pdfs/news/pr/Mozambique-prelim-10-17-14.pdf, https://www.facebook.com/forumulher/posts/pfbid0QqE1a5qsKfL6L9YbZmhXaZ6BsNm8or2u4rc1QdDBxjtLPtUSoCaY2sLwdZXuRHbJl",1,NA
"MOZ",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2019,"Electoral autocracy",1,1,1,1,2,"Fórum Mulher","Fórum Mulher, Observatório Eleitoral","https://forumulher.org.mz/eu-fiz-a-minha-propria-a-escolha-e-por-isso-nao-tenho-de-que-me-queixar/?fbclid=IwY2xjawH9NkRleHRuA2FlbQIxMQABHX0AV-ZEA5oqmLRRhaDwHyJML0ohGrgstOcSzTJgVoHwm5uxzLRoyhT11Q_aem_aV1eJvoxP3ZurdLm55oj_g",1,NA
"MOZ",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MOZ",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",1992,"Electoral autocracy",1,0,1,0,2,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,0,0
"MRT",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",1996,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,0,0
"MRT",1997,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,0,0
"MRT",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",2001,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,0,1
"MRT",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",2003,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,1,0
"MRT",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MRT",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2006,"Closed autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme","https://tsep.africa.ufl.edu/electoral-observation/mauritania-5/",1,NA
"MRT",2007,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme","https://tsep.africa.ufl.edu/electoral-observation/mauritania-5/",1,NA
"MRT",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2009,"Electoral autocracy",1,1,1,1,2,"Mauritanian Intellectuals Club for Democracy and Development","Mauritanian Intellectuals Club for Democracy and Development, Association Mauritanienne pour la Promotion des Droits de l'Homme","http://news.bbc.co.uk/nol/ukfs_news/mobile/newsid_7550000/newsid_7550400/7550439.stm, https://tsep.africa.ufl.edu/electoral-observation/mauritania-5/",1,NA
"MRT",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2013,"Electoral autocracy",1,1,1,2,3,"Réseau Mauritanien pour l'Observation des Élections, Mauritanian Intellectuals Club for Democracy and Development","Association Mauritanienne pour la Promotion des Droits de l'Homme, Réseau Mauritanien pour l'Observation des Élections, Mauritanian Intellectuals Club for Democracy and Development","https://web.archive.org/web/20210305204520/http://rakibmauritanie.webs.com/, https://www.aljazeera.com/opinions/2013/11/21/mauritania-elections-the-hard-choice",1,NA
"MRT",2014,"Electoral autocracy",1,1,1,1,2,"Mauritanian Intellectuals Club for Democracy and Development","Association Mauritanienne pour la Promotion des Droits de l'Homme, Mauritanian Intellectuals Club for Democracy and Development","https://www.middleeasteye.net/opinion/mauritania-land-world-forgot",1,NA
"MRT",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2018,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,1,NA
"MRT",2019,"Electoral autocracy",1,0,1,0,1,NA,"Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,1,NA
"MRT",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MRT",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",1990,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1991,"Liberal democracy",1,0,1,0,1,NA,"Mauritius Council of Social Service",NA,1,0
"MUS",1992,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1993,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1994,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1995,"Liberal democracy",1,0,1,0,1,NA,"Mauritius Council of Social Service",NA,1,0
"MUS",1996,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1997,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1998,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",1999,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",2000,"Liberal democracy",1,0,1,0,1,NA,"Mauritius Council of Social Service",NA,1,1
"MUS",2001,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",2002,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",2003,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",2004,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"MUS",2005,"Liberal democracy",1,0,1,0,1,NA,"Mauritius Council of Social Service",NA,1,NA
"MUS",2006,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2007,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2008,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2009,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2010,"Liberal democracy",1,1,1,1,1,"Mauritius Council of Social Service","Mauritius Council of Social Service","https://aceproject.org/ero-en/regions/africa/MU/mauritius-observation-statement-sadc-electoral/at_download/file",1,NA
"MUS",2011,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2012,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2013,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2014,"Electoral democracy",1,0,0,0,0,NA,NA,"https://aceproject.org/ero-en/regions/africa/MU/mauritius-eisa-pam-report-2014",1,NA
"MUS",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2019,"Electoral democracy",1,1,1,1,1,"Mauritius Council of Social Service","Mauritius Council of Social Service","https://macoss.mu/wp-content/uploads/2021/01/MACOSS-ANNUAL-REPORT-2019.pdf",1,NA
"MUS",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MUS",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",1990,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1991,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1992,"Electoral autocracy",1,1,1,1,1,"Public Affairs Committee","Public Affairs Committee","https://episcopalconferencemalawi.wordpress.com/wp-content/uploads/2010/09/parliamentary-audit-of-the-first-hundred-days-of-the-2009-e28093-2014-malawi-parliament.doc, https://web.archive.org/web/20101116103740/http://www.pacmw.org/",1,0
"MWI",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1994,"Electoral autocracy",1,1,1,2,2,"Catholic Commision for Justice and Peace, Public Affairs Committee","Catholic Commision for Justice and Peace, Public Affairs Committee","https://episcopalconferencemalawi.wordpress.com/wp-content/uploads/2010/09/parliamentary-audit-of-the-first-hundred-days-of-the-2009-e28093-2014-malawi-parliament.doc, https://web.archive.org/web/20101116103740/http://www.pacmw.org/",1,0
"MWI",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1996,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",1999,"Electoral democracy",1,1,1,3,4,"Catholic Commision for Justice and Peace, Centre for Human Rights and Rehabilitation, Public Affairs Committee","Catholic Commision for Justice and Peace, NGO Gender Coordination Network, Centre for Human Rights and Rehabilitation, Public Affairs Committee","https://episcopalconferencemalawi.wordpress.com/wp-content/uploads/2010/09/parliamentary-audit-of-the-first-hundred-days-of-the-2009-e28093-2014-malawi-parliament.doc, https://chrrmw.org/about-us/, https://web.archive.org/web/20101116103740/http://www.pacmw.org/",1,1
"MWI",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MWI",2004,"Electoral autocracy",1,1,1,5,6,"Centre for Human Rights and Rehabilitation, Public Affairs Committee, Malawi Electoral Support Network, Pan-African Civic Educators Network, Catholic Commision for Justice and Peace","Centre for Human Rights and Rehabilitation, Public Affairs Committee, Malawi Electoral Support Network, NGO Gender Coordination Network, Pan-African Civic Educators Network, Catholic Commision for Justice and Peace","https://dullahomarinstitute.org.za/acjr/ppja/english/countries/malawi/centre-for-human-rights-and-rehabilitation-chrr, https://web.archive.org/web/20101116103740/http://www.pacmw.org/, https://www.mesnmw.org/about-mesn/, http://www.sdnp.org.mw/election/ele2004/pacenet.htm, https://episcopalconferencemalawi.wordpress.com/wp-content/uploads/2010/09/parliamentary-audit-of-the-first-hundred-days-of-the-2009-e28093-2014-malawi-parliament.doc",1,0
"MWI",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2009,"Electoral autocracy",1,1,1,6,6,"Malawi Electoral Support Network, NGO Gender Coordination Network, Public Affairs Committee, Catholic Commision for Justice and Peace, Pan-African Civic Educators Network, Centre for Human Rights and Rehabilitation","Malawi Electoral Support Network, NGO Gender Coordination Network, Public Affairs Committee, Catholic Commision for Justice and Peace, Pan-African Civic Educators Network, Centre for Human Rights and Rehabilitation","https://mec.org.mw/wp-content/uploads/2022/03/2009-PPE-REPORT.pdf, https://www.facebook.com/ngogcn.mw/posts/pfbid0cv19XuSDLDeVepXXJTRgyjCg35tUkqL6ZcmaKCu7iqBm1zfuACUz4z4wD3u7xo1Jl, http://www.sdnp.org.mw/elections2009/accreditation.php, https://episcopalconferencemalawi.wordpress.com/commissions/catholic-commission-for-justice-and-peace/, https://www.pacenetmalawi.org/wp-content/uploads/2024/05/PACENET-PROFILE-1.pdf",1,NA
"MWI",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2014,"Electoral democracy",1,1,1,6,6,"Malawi Electoral Support Network, NGO Gender Coordination Network, Catholic Commision for Justice and Peace, Public Affairs Committee, Pan-African Civic Educators Network, Centre for Human Rights and Rehabilitation","Malawi Electoral Support Network, NGO Gender Coordination Network, Catholic Commision for Justice and Peace, Public Affairs Committee, Pan-African Civic Educators Network, Centre for Human Rights and Rehabilitation","https://www.mesnmw.org/2014-tripartite-elections/, https://www.facebook.com/ngogcn.mw/posts/pfbid031kimV3UH2TVfokAhNaYVvxDyivUFFQ99jvcshUkWX8iQovCNUNdzJwpVQnj3RH2fl, https://cisanewsafrica.com/2014/12/malawi-churchs-commission-expresses-concern-for-the-poor/, https://www.facebook.com/PACMalawi/posts/pfbid02FuDYXg47TTnem7gBBdyKk8rSMp555iTmwh4Ssqi2RJzZjtQy3RLJPs6k3GQfhKfLl, https://www.pacenetmalawi.org/wp-content/uploads/2024/05/PACENET-PROFILE-1.pdf, https://chrrmw.org/?mdocs-file=2586",1,NA
"MWI",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MWI",2019,"Electoral autocracy",1,1,1,6,6,"Malawi Electoral Support Network, Catholic Commision for Justice and Peace, Pan-African Civic Educators Network, NGO Gender Coordination Network, Centre for Human Rights and Rehabilitation, Public Affairs Committee","Malawi Electoral Support Network, Catholic Commision for Justice and Peace, Pan-African Civic Educators Network, NGO Gender Coordination Network, Centre for Human Rights and Rehabilitation, Public Affairs Committee","https://www.facebook.com/mesnmalawi/posts/pfbid02shhkqhQRiqUDFNwJWibB4vzQnWFbMY3EwJJh5iTxzmeN9nCLE6RojW5B4BjyHQRl, https://www.facebook.com/malawigovernment/posts/pfbid0GDnPe7crsYHnhSBKpfjhPTfYY9xjbxiY2bQpdD9Xe4NEmssHUBtJzKvvf9BCYpFFl, https://www.pacenetmalawi.org/wp-content/uploads/2024/05/PACENET-PROFILE-1.pdf, https://www.facebook.com/ngogcn.mw/posts/pfbid02zR5AJwrWxMYggY8aCJPfpGNXbTvEzahKQgiEwC71UHgZfcV5pDYQu6KKbpc1KUybl, https://www.facebook.com/wwww.chrrmw.org/posts/pfbid0wKCmRuRfgPf25GfTiLEkoXE8pt5NH1zodvxfL4AtjFumtrnGgc7D3z7vf1RQj7R2l, https://www.facebook.com/PACMalawi/posts/pfbid0236hQqjcRUNuHsPWDCpaCax5wH8zGwnoJaBVRJQdvkjk9zM876oZ1SdRpNp29GqHnl",1,NA
"MWI",2020,"Electoral democracy",1,1,1,5,6,"Malawi Electoral Support Network, Catholic Commision for Justice and Peace, Public Affairs Committee, NGO Gender Coordination Network, Centre for Human Rights and Rehabilitation","Malawi Electoral Support Network, Catholic Commision for Justice and Peace, Public Affairs Committee, Pan-African Civic Educators Network, NGO Gender Coordination Network, Centre for Human Rights and Rehabilitation",NA,1,NA
"MWI",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",1990,"Electoral autocracy",1,0,1,0,1,NA,"Centre for Public Policy Studies",NA,1,1
"MYS",1991,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1992,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1995,"Electoral autocracy",1,0,1,0,1,NA,"Centre for Public Policy Studies",NA,1,0
"MYS",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",1999,"Electoral autocracy",1,0,1,0,2,NA,"National Institute for Electoral Integrity, Centre for Public Policy Studies",NA,1,1
"MYS",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"MYS",2004,"Electoral autocracy",1,1,1,1,3,"Malaysian Voters Union","National Institute for Electoral Integrity, Centre for Public Policy Studies, Malaysian Voters Union","https://www.malaysiakini.com/news/18767",1,0
"MYS",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2008,"Electoral autocracy",1,1,1,4,4,"Centre for Public Policy Studies, National Institute for Electoral Integrity, Coalition for Clean and Fair Elections, Malaysian Voters Union","Centre for Public Policy Studies, National Institute for Electoral Integrity, Coalition for Clean and Fair Elections, Malaysian Voters Union","https://web.archive.org/web/20080908164426/http://www.cpps.org.my/, https://journals.sagepub.com/doi/full/10.1177/1868103420930022, https://malvu.blogspot.com/2008/05/",1,NA
"MYS",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2013,"Electoral autocracy",1,1,1,2,2,"Centre for Public Policy Studies, Coalition for Clean and Fair Elections","Centre for Public Policy Studies, Coalition for Clean and Fair Elections","https://www.facebook.com/CentreforPublicPolicyStudies/posts/164816070339665, https://journals.sagepub.com/doi/full/10.1177/1868103420930022",1,NA
"MYS",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2018,"Electoral autocracy",1,1,1,2,2,"Centre for Public Policy Studies, Coalition for Clean and Fair Elections","Centre for Public Policy Studies, Coalition for Clean and Fair Elections","https://web.archive.org/web/20180324135127/http://cpps.org.my/publications/vote-to-protect-our-future/, https://bersih.org/2018/05/04/media-statement-4-may-2018-corruption-and-disregard-for-clean-and-fair-elections-dominate-ge14-hall-of-shame/",1,NA
"MYS",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"MYS",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"NAM",1990,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1991,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1992,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1993,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1994,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"NAM",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1996,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",1999,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,1
"NAM",2000,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"NAM",2004,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,1
"NAM",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"NAM",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"NAM",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"NAM",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
